username,match,date,unixdate
lew2727,86,2012-11-11 17:30:18 -0500,1352673018
ka023,91,2012-11-11 17:30:20 -0500,1352673020
redwine83,90,2012-11-11 17:30:21 -0500,1352673021
Zuriel84,89,2012-11-11 17:30:23 -0500,1352673023
greta_cupcakes,85,2012-11-11 17:30:24 -0500,1352673024
BikingIsFun,93,2012-11-11 17:30:26 -0500,1352673026
xletsflyaway,84,2012-11-11 17:30:27 -0500,1352673027
JCC13,93,2012-11-11 17:31:06 -0500,1352673066
CallMeClare,90,2012-11-11 17:31:43 -0500,1352673103
KimLW,92,2012-11-11 17:32:33 -0500,1352673153
JeanieToo,91,2012-11-11 17:33:09 -0500,1352673189
joypowers,93,2012-11-11 17:33:46 -0500,1352673226
LaughL0veLiv3,92,2012-11-11 17:34:36 -0500,1352673276
jh2494,84,2012-11-11 17:35:13 -0500,1352673313
Hayseedjgn,93,2012-11-11 17:35:59 -0500,1352673359
IreneAdler87,90,2012-11-11 17:36:32 -0500,1352673392
kylie_rose,90,2012-11-11 17:37:19 -0500,1352673439
Skepticious,93,2012-11-11 17:38:05 -0500,1352673485
jetergirl123,93,2012-11-11 17:38:50 -0500,1352673530
Tangoblue,94,2012-11-11 17:39:40 -0500,1352673580
Emlaurel,90,2012-11-11 17:40:24 -0500,1352673624
xanadulazuli,93,2012-11-11 17:41:02 -0500,1352673662
smilesinger,89,2012-11-11 17:41:52 -0500,1352673712
Sercq,94,2012-11-11 17:42:29 -0500,1352673749
ctdokidoki,91,2012-11-11 17:43:12 -0500,1352673792
esquila,90,2012-11-11 17:43:52 -0500,1352673832
marykatkins,85,2012-11-11 17:44:27 -0500,1352673867
saropi123,81,2012-11-11 17:45:14 -0500,1352673914
pop_quiz_kid,95,2012-11-11 17:45:52 -0500,1352673952
kyxcereal,96,2012-11-11 17:46:31 -0500,1352673991
-real-talk-,94,2012-11-11 17:47:12 -0500,1352674032
Laura_Petrie,84,2012-11-11 17:47:44 -0500,1352674064
Rel0906,91,2012-11-11 17:48:21 -0500,1352674101
mydavinci,92,2012-11-11 17:49:04 -0500,1352674144
mydavinci,92,2012-11-11 17:49:48 -0500,1352674188
raccha,88,2012-11-11 17:50:33 -0500,1352674233
LizScout,92,2012-11-11 17:51:24 -0500,1352674284
madeleine_9,91,2012-11-11 17:52:12 -0500,1352674332
Calliope,96,2012-11-11 17:52:50 -0500,1352674370
gypsybeats,88,2012-11-11 17:53:32 -0500,1352674412
verdista,89,2012-11-11 17:54:14 -0500,1352674454
derangedQ,87,2012-11-11 17:54:50 -0500,1352674490
kitkakoshka,94,2012-11-11 17:55:40 -0500,1352674540
aligrrr,90,2012-11-11 17:56:19 -0500,1352674579
Lauraconteuse,95,2012-11-11 17:56:59 -0500,1352674619
sarahs32,82,2012-11-11 17:57:05 -0500,1352674625
dmhtx12,86,2012-11-11 17:57:07 -0500,1352674627
CollideTheTide,89,2012-11-11 17:57:08 -0500,1352674628
dovetaill,89,2012-11-11 17:57:10 -0500,1352674630
SgtPepperjack,91,2012-11-11 17:57:11 -0500,1352674631
nahanik,88,2012-11-11 17:57:13 -0500,1352674633
UneMarguerite,93,2012-11-11 17:57:14 -0500,1352674634
turdterrorist,80,2012-11-11 17:57:16 -0500,1352674636
shaymaray,93,2012-11-11 17:57:17 -0500,1352674637
jennaka27,91,2012-11-11 17:57:19 -0500,1352674639
jdrex87,99,2012-11-11 17:57:20 -0500,1352674640
ekfksjdnflskf,84,2012-11-11 17:57:22 -0500,1352674642
katee__,93,2012-11-11 17:57:23 -0500,1352674643
savyasbury,93,2012-11-11 17:57:25 -0500,1352674645
ab01,90,2012-11-11 17:57:27 -0500,1352674647
HotPotOfCoffee,93,2012-11-11 17:57:28 -0500,1352674648
soccerfish,96,2012-11-11 17:57:30 -0500,1352674650
singmeasong0,82,2012-11-11 17:57:31 -0500,1352674651
tomselleckstache,87,2012-11-11 17:57:33 -0500,1352674653
smoothunsalted,87,2012-11-11 17:57:34 -0500,1352674654
larahsevy,91,2012-11-11 17:57:36 -0500,1352674656
tashinka3,86,2012-11-11 17:57:37 -0500,1352674657
ipwntheworld21,89,2012-11-11 17:57:39 -0500,1352674659
ksamarak,88,2012-11-11 17:57:40 -0500,1352674660
also_convivial,91,2012-11-11 17:57:42 -0500,1352674662
katie11b,92,2012-11-11 17:57:43 -0500,1352674663
Jacky-O,95,2012-11-11 17:57:45 -0500,1352674665
doodads_taco,79,2012-11-11 17:57:46 -0500,1352674666
yllwbrckrd,94,2012-11-11 17:57:47 -0500,1352674667
kellycool4u,87,2012-11-11 17:57:49 -0500,1352674669
red7432,88,2012-11-11 17:57:50 -0500,1352674670
hi-im-e,93,2012-11-11 17:58:22 -0500,1352674702
KeepUpNow,91,2012-11-11 17:59:13 -0500,1352674753
AbbyCA,82,2012-11-11 17:59:49 -0500,1352674789
virginiataco,79,2012-11-11 18:00:31 -0500,1352674831
raineye,90,2012-11-11 18:01:20 -0500,1352674880
underacorktree,90,2012-11-11 18:02:06 -0500,1352674926
ladyjustice6,90,2012-11-11 18:02:54 -0500,1352674974
Rogers24,92,2012-11-11 18:03:28 -0500,1352675008
pumpkincouture,92,2012-11-11 18:04:02 -0500,1352675042
rockcityallston,70,2012-11-11 18:04:35 -0500,1352675075
Kimpressive,91,2012-11-11 18:05:22 -0500,1352675122
TA186,80,2012-11-11 18:05:53 -0500,1352675153
MissLadylass,89,2012-11-11 18:06:40 -0500,1352675200
alexgen,82,2012-11-11 18:07:21 -0500,1352675241
katrinas13,93,2012-11-11 18:07:55 -0500,1352675275
valadamski,92,2012-11-11 18:08:42 -0500,1352675322
rosie_says,93,2012-11-11 18:09:29 -0500,1352675369
Mexyyy,94,2012-11-11 18:10:09 -0500,1352675409
jetergirl123,93,2012-11-11 18:10:52 -0500,1352675452
jdshan,90,2012-11-11 18:11:25 -0500,1352675485
TRC22,90,2012-11-11 18:12:08 -0500,1352675528
wluken,93,2012-11-11 18:12:41 -0500,1352675561
aedyth,83,2012-11-11 18:13:30 -0500,1352675610
Kelsmc27,90,2012-11-11 18:14:13 -0500,1352675653
chexthe,94,2012-11-11 18:14:54 -0500,1352675694
papagena71,94,2012-11-11 18:15:41 -0500,1352675741
hrm2749,86,2012-11-11 18:16:20 -0500,1352675780
2012Lindsay,93,2012-11-11 18:16:54 -0500,1352675814
human-female,93,2012-11-11 18:17:39 -0500,1352675859
the_mockingjay,91,2012-11-11 18:18:14 -0500,1352675894
juliaclaires,85,2012-11-11 18:18:52 -0500,1352675932
DaCapo0904,80,2012-11-11 18:19:27 -0500,1352675967
womcat,86,2012-11-11 18:20:05 -0500,1352676005
completelynicki,74,2012-11-11 18:20:46 -0500,1352676046
redguitar16,90,2012-11-11 18:21:26 -0500,1352676086
christinevino,95,2012-11-11 18:21:58 -0500,1352676118
Ondy24,90,2012-11-11 18:22:42 -0500,1352676162
coopers12,90,2012-11-11 18:23:27 -0500,1352676207
pegster3000,84,2012-11-11 18:24:14 -0500,1352676254
tmc47,89,2012-11-11 18:24:59 -0500,1352676299
SweetLadyCola,89,2012-11-11 18:25:41 -0500,1352676341
KaeM16,91,2012-11-11 18:26:19 -0500,1352676379
jms5704,90,2012-11-11 18:26:50 -0500,1352676410
blckbrd11,91,2012-11-11 18:27:31 -0500,1352676451
by-design,78,2012-11-11 18:28:17 -0500,1352676497
zombie_pocalypse,95,2012-11-11 18:28:18 -0500,1352676498
Aguella6,94,2012-11-11 18:28:20 -0500,1352676500
StartswithV,85,2012-11-11 18:28:21 -0500,1352676501
kkkeeerrryyy,94,2012-11-11 18:28:23 -0500,1352676503
gemhb,93,2012-11-11 18:28:24 -0500,1352676504
Amalina99,96,2012-11-11 18:28:26 -0500,1352676506
crouchingdragon,95,2012-11-11 18:28:27 -0500,1352676507
Watchwoman,92,2012-11-11 18:28:29 -0500,1352676509
lucialu62,90,2012-11-11 18:28:30 -0500,1352676510
pumpkincouture,92,2012-11-11 18:28:32 -0500,1352676512
marykatkins,85,2012-11-11 18:28:33 -0500,1352676513
_debstep_,96,2012-11-11 18:28:36 -0500,1352676516
grayseagirl,93,2012-11-11 18:28:38 -0500,1352676518
rsylvia,91,2012-11-11 18:28:39 -0500,1352676519
coruscatingly,90,2012-11-11 18:28:41 -0500,1352676521
jessmakesthings,92,2012-11-11 18:28:42 -0500,1352676522
cdd87,81,2012-11-11 18:28:44 -0500,1352676524
NotMyRealName77,89,2012-11-11 18:28:45 -0500,1352676525
WiseAsSarah,94,2012-11-11 18:28:47 -0500,1352676527
MissLadylass,89,2012-11-11 18:28:49 -0500,1352676529
AUe12,94,2012-11-11 18:28:51 -0500,1352676531
Redblue4545,89,2012-11-11 18:28:53 -0500,1352676533
ReneeRuns,90,2012-11-11 18:28:54 -0500,1352676534
Molly781,89,2012-11-11 18:28:56 -0500,1352676536
unrealitycheck,85,2012-11-11 18:28:57 -0500,1352676537
doodads_taco,79,2012-11-11 18:28:59 -0500,1352676539
Jacq08,92,2012-11-11 18:29:00 -0500,1352676540
Not_a_Blueberry,95,2012-11-11 18:29:02 -0500,1352676542
amanda_g22,85,2012-11-11 18:29:03 -0500,1352676543
lizard317,90,2012-11-11 18:29:05 -0500,1352676545
kme7151,88,2012-11-11 18:29:39 -0500,1352676579
nara77,79,2012-11-11 18:30:12 -0500,1352676612
nara77,79,2012-11-11 18:30:59 -0500,1352676659
this-o-matic,84,2012-11-11 18:31:36 -0500,1352676696
Bromobenzene,94,2012-11-11 18:32:08 -0500,1352676728
fox-confessor,94,2012-11-11 18:32:50 -0500,1352676770
dough-re-mi,92,2012-11-11 18:33:22 -0500,1352676802
pnutinabox,87,2012-11-11 18:34:00 -0500,1352676840
starlitsky_,88,2012-11-11 18:34:44 -0500,1352676884
SarahO89,77,2012-11-11 18:35:27 -0500,1352676927
Damnthemanann,83,2012-11-11 18:36:11 -0500,1352676971
MarieOBrien,89,2012-11-11 18:36:55 -0500,1352677015
graceminna,90,2012-11-11 18:37:27 -0500,1352677047
ltho23,92,2012-11-11 18:38:01 -0500,1352677081
jdmzee25,90,2012-11-11 18:38:50 -0500,1352677130
ldyred,94,2012-11-11 18:39:28 -0500,1352677168
useyourthinker,92,2012-11-11 18:40:11 -0500,1352677211
OhVagabond,91,2012-11-11 18:40:51 -0500,1352677251
kykachipa,84,2012-11-11 18:41:34 -0500,1352677294
"","",2012-11-11 18:45:18 -0500,1352677518
"","",2012-11-11 18:45:19 -0500,1352677519
"","",2012-11-11 18:45:20 -0500,1352677520
"","",2012-11-11 18:45:22 -0500,1352677522
"","",2012-11-11 18:45:23 -0500,1352677523
"","",2012-11-11 18:48:35 -0500,1352677715
"","",2012-11-11 18:48:36 -0500,1352677716
"","",2012-11-11 18:48:38 -0500,1352677718
"","",2012-11-11 18:48:39 -0500,1352677719
"","",2012-11-11 18:48:40 -0500,1352677720
"","",2012-11-11 18:48:41 -0500,1352677721
"","",2012-11-11 18:48:43 -0500,1352677723
"","",2012-11-11 18:48:44 -0500,1352677724
joypowers,92,2012-11-16 18:32:00 -0500,1353108720
LipstickVouge,91,2012-11-16 18:32:10 -0500,1353108730
Shootenanny,86,2012-11-16 18:32:19 -0500,1353108739
oksarahw,89,2012-11-16 18:32:29 -0500,1353108749
mrsfridaynext,92,2012-11-16 18:32:38 -0500,1353108758
Adigrego,80,2012-11-16 18:32:48 -0500,1353108768
I_Sarah,94,2012-11-16 18:32:57 -0500,1353108777
ashley-yust,94,2012-11-16 18:33:07 -0500,1353108787
womcat,76,2012-11-16 18:33:17 -0500,1353108797
trillviaplath,91,2012-11-16 18:33:26 -0500,1353108806
BeanTownGirlie,89,2012-11-16 18:33:36 -0500,1353108816
g_bythebay,93,2012-11-16 18:33:45 -0500,1353108825
PeachesTheLion,90,2012-11-16 18:33:55 -0500,1353108835
Fructose7,94,2012-11-16 18:34:04 -0500,1353108844
nyguy55,87,2012-11-16 18:34:14 -0500,1353108854
Melissa_Grace1,78,2012-11-16 18:34:23 -0500,1353108863
Ridgedale,94,2012-11-16 18:34:34 -0500,1353108874
mcallistera,85,2012-11-16 18:34:43 -0500,1353108883
kiehmie,88,2012-11-16 18:34:53 -0500,1353108893
I_love_irony,92,2012-11-16 18:35:02 -0500,1353108902
nightrosewriter,91,2012-11-16 18:35:11 -0500,1353108911
grambling,85,2012-11-16 18:35:21 -0500,1353108921
cem377,92,2012-11-16 18:35:30 -0500,1353108930
peachykeen32,84,2012-11-16 18:35:40 -0500,1353108940
SgtPepperjack,83,2012-11-16 18:35:51 -0500,1353108951
Itzcuintli,94,2012-11-16 18:36:00 -0500,1353108960
elpparine,87,2012-11-16 18:36:09 -0500,1353108969
palindromal,77,2012-11-16 18:36:19 -0500,1353108979
Aimee1012,93,2012-11-16 18:36:29 -0500,1353108989
feefiefoanna,83,2012-11-16 18:36:38 -0500,1353108998
BlondeAbroad,91,2012-11-16 18:36:48 -0500,1353109008
ForeignWindow,96,2012-11-16 18:36:58 -0500,1353109018
BillyFinch,95,2012-11-16 18:37:08 -0500,1353109028
Odyssey-Blue,86,2012-11-16 18:37:17 -0500,1353109037
leavesofpurple,95,2012-11-16 18:37:27 -0500,1353109047
DaniJ2012,76,2012-11-16 18:37:36 -0500,1353109056
Cup_oh_Tea,83,2012-11-16 18:37:46 -0500,1353109066
MagPriz,70,2012-11-16 18:37:55 -0500,1353109075
pirotesse,90,2012-11-16 18:38:05 -0500,1353109085
honeycakebee,82,2012-11-16 18:38:14 -0500,1353109094
MaryAurora,95,2012-11-16 18:38:25 -0500,1353109105
deberlin,76,2012-11-16 18:38:34 -0500,1353109114
LateNightSun,87,2012-11-16 18:38:44 -0500,1353109124
panswurp,85,2012-11-16 18:38:53 -0500,1353109133
3_42pm,95,2012-11-16 18:39:03 -0500,1353109143
watermelontrout,87,2012-11-16 18:39:12 -0500,1353109152
underacorktree,91,2012-11-16 18:39:22 -0500,1353109162
isleepatnight,90,2012-11-16 18:39:31 -0500,1353109171
ankaschlotz,91,2012-11-16 18:39:42 -0500,1353109182
lisam1026,92,2012-11-16 18:39:51 -0500,1353109191
TMM603,76,2012-11-16 18:40:01 -0500,1353109201
Amanda96923,80,2012-11-16 18:40:10 -0500,1353109210
jpots22,89,2012-11-16 18:40:20 -0500,1353109220
kp_27,92,2012-11-16 18:40:29 -0500,1353109229
TattooOfBlood,97,2012-11-16 18:40:39 -0500,1353109239
OhMissM,91,2012-11-16 18:40:48 -0500,1353109248
valuhree,95,2012-11-16 18:40:58 -0500,1353109258
leahcar68328,81,2012-11-16 18:41:07 -0500,1353109267
loudmouthsoup,82,2012-11-16 18:41:17 -0500,1353109277
abcdefg99999,94,2012-11-16 18:41:27 -0500,1353109287
kdjj,68,2012-11-16 18:41:36 -0500,1353109296
sugquestions,80,2012-11-16 18:41:46 -0500,1353109306
LauraRuth,88,2012-11-16 18:41:56 -0500,1353109316
aroy0013,85,2012-11-16 18:42:05 -0500,1353109325
Alexp7,78,2012-11-16 18:42:14 -0500,1353109334
wintermysecret,95,2012-11-16 18:42:24 -0500,1353109344
ElectricLightz,90,2012-11-16 18:42:34 -0500,1353109354
AlmostLightning,77,2012-11-16 18:42:43 -0500,1353109363
shesinfinite,88,2012-11-16 18:42:53 -0500,1353109373
macsayswoah,90,2012-11-16 18:43:03 -0500,1353109383
MaryinMA,94,2012-11-16 18:43:12 -0500,1353109392
sadinly,78,2012-11-16 18:43:22 -0500,1353109402
jzz47,82,2012-11-16 18:43:31 -0500,1353109411
galacticcadet,88,2012-11-16 18:43:41 -0500,1353109421
CourtRoy,94,2012-11-16 18:43:51 -0500,1353109431
jbrady91,79,2012-11-16 18:44:00 -0500,1353109440
researchissexy,95,2012-11-16 18:44:10 -0500,1353109450
KaterinaY,88,2012-11-16 18:44:19 -0500,1353109459
DaniJ2012,76,2012-11-16 18:44:29 -0500,1353109469
mechelmybell5,84,2012-11-16 18:44:38 -0500,1353109478
lokiiagobaelish,81,2012-11-16 18:44:48 -0500,1353109488
GoodIdeaMachine,93,2012-11-16 18:44:58 -0500,1353109498
jsutine,89,2012-11-16 18:45:08 -0500,1353109508
alleyoop0,88,2012-11-16 18:45:18 -0500,1353109518
Emsall,84,2012-11-16 18:45:27 -0500,1353109527
charles_eames,95,2012-11-16 18:45:37 -0500,1353109537
pirate_luv,95,2012-11-16 18:45:46 -0500,1353109546
LittleA05,90,2012-11-16 18:45:56 -0500,1353109556
larahsevy,91,2012-11-16 18:46:05 -0500,1353109565
Jeslowen,91,2012-11-16 18:46:15 -0500,1353109575
Jeslowen,91,2012-11-16 18:46:25 -0500,1353109585
dukes83,90,2012-11-16 18:46:34 -0500,1353109594
M_Conchis,92,2012-11-16 18:46:44 -0500,1353109604
azsheeyan,93,2012-11-16 18:46:53 -0500,1353109613
Paua-,83,2012-11-16 18:47:03 -0500,1353109623
md2812,92,2012-11-16 18:47:12 -0500,1353109632
joss66,90,2012-11-16 18:47:22 -0500,1353109642
Samiam1210,75,2012-11-16 18:47:31 -0500,1353109651
too_much_fro_yo,89,2012-11-16 18:47:41 -0500,1353109661
sunny_dd,90,2012-11-16 18:47:51 -0500,1353109671
mcallistera,85,2012-11-16 18:48:00 -0500,1353109680
pumpkincouture,84,2012-11-16 18:48:10 -0500,1353109690
cem377,92,2012-11-16 18:48:19 -0500,1353109699
littlebee141,93,2012-11-16 18:48:29 -0500,1353109709
annafelloff,96,2012-11-16 18:48:38 -0500,1353109718
Egaltino,92,2012-11-16 18:48:48 -0500,1353109728
alirific,82,2012-11-16 18:48:58 -0500,1353109738
Kaethe-,91,2012-11-16 18:49:08 -0500,1353109748
wtfmahogany,89,2012-11-16 18:49:18 -0500,1353109758
cait_wanderlust,86,2012-11-16 18:49:27 -0500,1353109767
go_ali,78,2012-11-16 18:49:37 -0500,1353109777
rideau01,93,2012-11-16 18:49:47 -0500,1353109787
CulturalBelle,81,2012-11-16 18:49:56 -0500,1353109796
thedirgni,70,2012-11-16 18:50:06 -0500,1353109806
ohmyskoobydoo,95,2012-11-16 18:50:16 -0500,1353109816
sadinly,78,2012-11-16 18:50:25 -0500,1353109825
kitkat3000,95,2012-11-16 18:50:34 -0500,1353109834
rs_86,80,2012-11-16 18:50:44 -0500,1353109844
Gimme_Cookie,75,2012-11-16 18:50:53 -0500,1353109853
klc6,95,2012-11-16 18:51:03 -0500,1353109863
NikkiMarie4486,84,2012-11-16 18:51:12 -0500,1353109872
perri7winkle,90,2012-11-16 18:51:22 -0500,1353109882
friedplantains,92,2012-11-16 18:51:32 -0500,1353109892
rory-gilmore,80,2012-11-16 18:51:43 -0500,1353109903
hg11,95,2012-11-16 18:51:52 -0500,1353109912
whitepine123,79,2012-11-16 18:52:02 -0500,1353109922
thetam,88,2012-11-16 18:52:11 -0500,1353109931
thetam,88,2012-11-16 18:52:21 -0500,1353109941
eliza_jd,93,2012-11-16 18:52:30 -0500,1353109950
KateJank,80,2012-11-16 18:52:39 -0500,1353109959
MelG821,72,2012-11-16 18:52:50 -0500,1353109970
feefiefoanna,83,2012-11-16 18:52:59 -0500,1353109979
LizScout,93,2012-11-16 18:53:09 -0500,1353109989
stefanieliza,89,2012-11-16 18:53:19 -0500,1353109999
adarnsh,93,2012-11-16 18:53:29 -0500,1353110009
adarnsh,93,2012-11-16 18:53:39 -0500,1353110019
ahhpeachsnapple,88,2012-11-16 18:53:48 -0500,1353110028
starsinator,96,2012-11-16 18:53:58 -0500,1353110038
tallcurlygirl,78,2012-11-16 18:54:08 -0500,1353110048
Ssssssssssssssh,86,2012-11-16 18:54:18 -0500,1353110058
SheSosasSy12,91,2012-11-16 18:54:28 -0500,1353110068
sjj22,90,2012-11-16 18:54:38 -0500,1353110078
ssleevia,97,2012-11-16 18:54:47 -0500,1353110087
Jeslowen,91,2012-11-16 18:54:57 -0500,1353110097
Ak286,86,2012-11-16 18:55:07 -0500,1353110107
J_LaBeija,92,2012-11-16 18:55:16 -0500,1353110116
Katy_A,81,2012-11-16 18:55:26 -0500,1353110126
JingJing11,89,2012-11-16 18:55:35 -0500,1353110135
juliaclaires,88,2012-11-16 18:55:45 -0500,1353110145
kcg13,84,2012-11-16 18:55:55 -0500,1353110155
smchap,95,2012-11-16 18:56:04 -0500,1353110164
AbbyCA,86,2012-11-16 18:56:14 -0500,1353110174
raspberriesgrow,92,2012-11-16 18:56:23 -0500,1353110183
Kim190,91,2012-11-16 18:56:33 -0500,1353110193
verdictless,96,2012-11-16 18:56:42 -0500,1353110202
mander_rose,85,2012-11-16 18:56:52 -0500,1353110212
kitkakoshka,86,2012-11-16 18:57:01 -0500,1353110221
jadorefumer,82,2012-11-16 18:57:12 -0500,1353110232
starlitsky_,75,2012-11-16 18:57:21 -0500,1353110241
ssleevia,97,2012-11-16 18:57:31 -0500,1353110251
faitdecompli,95,2012-11-16 18:57:41 -0500,1353110261
Aldonamazing,94,2012-11-16 18:57:50 -0500,1353110270
joolsbauer,92,2012-11-16 18:58:00 -0500,1353110280
miucciabella,88,2012-11-16 18:58:09 -0500,1353110289
kamalita3,92,2012-11-16 18:58:18 -0500,1353110298
Hayseedjgn,94,2012-11-16 18:58:28 -0500,1353110308
MaryAurora,95,2012-11-16 18:58:38 -0500,1353110318
palimpsestus,84,2012-11-16 18:58:47 -0500,1353110327
researchissexy,95,2012-11-16 18:58:57 -0500,1353110337
Heyokcupidd,92,2012-11-16 18:59:06 -0500,1353110346
sibbsi,83,2012-11-16 18:59:16 -0500,1353110356
jesssicano,96,2012-11-16 18:59:25 -0500,1353110365
the_mockingjay,80,2012-11-16 18:59:35 -0500,1353110375
dcharms8,71,2012-11-16 18:59:44 -0500,1353110384
LiteraryLady6,94,2012-11-16 18:59:55 -0500,1353110395
StefGO,89,2012-11-16 19:00:04 -0500,1353110404
mobrenner,81,2012-11-16 19:00:14 -0500,1353110414
krismissmazz,78,2012-11-16 19:00:23 -0500,1353110423
snik_snak,86,2012-11-16 19:00:33 -0500,1353110433
loveyanks,89,2012-11-16 19:00:43 -0500,1353110443
FeelthePainO_O,85,2012-11-16 19:00:53 -0500,1353110453
Ali234,83,2012-11-16 19:01:03 -0500,1353110463
missmegan1,94,2012-11-16 19:01:13 -0500,1353110473
dorothypop,77,2012-11-16 19:01:22 -0500,1353110482
Julzie07,93,2012-11-16 19:01:32 -0500,1353110492
littlebee141,93,2012-11-16 19:01:42 -0500,1353110502
LRvintagegirl,83,2012-11-16 19:01:52 -0500,1353110512
bathtubdjinn,96,2012-11-16 19:02:01 -0500,1353110521
OkBananas,90,2012-11-16 19:02:11 -0500,1353110531
cyn37,87,2012-11-16 19:02:21 -0500,1353110541
rockstarbyday,90,2012-11-16 19:02:31 -0500,1353110551
fox-confessor,81,2012-11-16 19:02:40 -0500,1353110560
Porter314,92,2012-11-16 19:02:51 -0500,1353110571
fishtacotron,96,2012-11-16 19:03:00 -0500,1353110580
lmel28,81,2012-11-16 19:03:10 -0500,1353110590
shout_it_out,94,2012-11-16 19:03:20 -0500,1353110600
spacehardware,90,2012-11-16 19:03:29 -0500,1353110609
bluebird927,85,2012-11-16 19:03:39 -0500,1353110619
jocjams,86,2012-11-16 19:03:49 -0500,1353110629
MoxyinaBox,93,2012-11-16 19:03:59 -0500,1353110639
leavesofpurple,95,2012-11-16 19:04:08 -0500,1353110648
Christie_Fusco,84,2012-11-16 19:04:18 -0500,1353110658
Christie_Fusco,84,2012-11-16 19:04:27 -0500,1353110667
Lots_of_Pie,90,2012-11-16 19:04:37 -0500,1353110677
Lots_of_Pie,90,2012-11-16 19:04:47 -0500,1353110687
ritaru,65,2012-11-16 19:04:56 -0500,1353110696
petit-chou,93,2012-11-16 19:05:06 -0500,1353110706
slivs,91,2012-11-16 19:05:15 -0500,1353110715
jessstein,92,2012-11-16 19:05:25 -0500,1353110725
MaryinMA,94,2012-11-16 19:05:35 -0500,1353110735
mollym115,93,2012-11-16 19:05:44 -0500,1353110744
o-jackie-o,85,2012-11-16 19:05:54 -0500,1353110754
eta_,92,2012-11-16 19:06:03 -0500,1353110763
emyaff,92,2012-11-16 19:06:12 -0500,1353110772
JustBecauseFun,93,2012-11-16 19:06:23 -0500,1353110783
danadu3,93,2012-11-16 19:06:33 -0500,1353110793
wololosaurus,81,2012-11-16 19:06:42 -0500,1353110802
Lenora03,90,2012-11-16 19:06:52 -0500,1353110812
kcg13,84,2012-11-16 19:07:01 -0500,1353110821
paramafia,83,2012-11-16 19:07:11 -0500,1353110831
shout_it_out,94,2012-11-16 19:07:21 -0500,1353110841
aroy0013,85,2012-11-16 19:07:30 -0500,1353110850
berkshiresgrl,82,2012-11-16 19:07:40 -0500,1353110860
carolina_irv,79,2012-11-16 19:07:49 -0500,1353110869
lolmap,63,2012-11-16 19:07:59 -0500,1353110879
kykachipa,85,2012-11-16 19:08:08 -0500,1353110888
adrianakr,80,2012-11-16 19:08:18 -0500,1353110898
ErinMur,91,2012-11-16 19:08:28 -0500,1353110908
ekfksjdnflskf,85,2012-11-16 19:08:37 -0500,1353110917
inthesea123,78,2012-11-16 19:08:47 -0500,1353110927
Killumineight,91,2012-11-16 19:08:57 -0500,1353110937
clh91,85,2012-11-16 19:09:06 -0500,1353110946
word_wanderer,95,2012-11-16 19:09:16 -0500,1353110956
chelly1515,79,2012-11-16 19:09:25 -0500,1353110965
kamalita3,92,2012-11-16 19:09:35 -0500,1353110975
albiquirky,93,2012-11-16 19:09:45 -0500,1353110985
cloudyzooom,87,2012-11-16 19:09:55 -0500,1353110995
EF0430,81,2012-11-16 19:10:04 -0500,1353111004
pirate_luv,95,2012-11-16 19:10:14 -0500,1353111014
MissKayP,67,2012-11-16 19:10:24 -0500,1353111024
coliep,94,2012-11-16 19:10:33 -0500,1353111033
allston5,75,2012-11-16 19:10:43 -0500,1353111043
borborbor,91,2012-11-16 19:10:52 -0500,1353111052
OhHeyItsMandy,80,2012-11-16 19:11:02 -0500,1353111062
sufficeittosay,94,2012-11-16 19:11:11 -0500,1353111071
megamegamegan,87,2012-11-16 19:11:21 -0500,1353111081
VB97,83,2012-11-16 19:11:31 -0500,1353111091
definitelyelena,94,2012-11-16 19:11:41 -0500,1353111101
lrsmiles,89,2012-11-16 19:11:50 -0500,1353111110
klc6,95,2012-11-16 19:12:00 -0500,1353111120
youropenpalm,87,2012-11-16 19:12:09 -0500,1353111129
JasmFlo,95,2012-11-16 19:12:19 -0500,1353111139
bluerenai,92,2012-11-16 19:12:29 -0500,1353111149
Abelee,82,2012-11-16 19:12:38 -0500,1353111158
CaffeineCyanide,80,2012-11-16 19:12:48 -0500,1353111168
IDreamInCupcakes,85,2012-11-16 19:12:59 -0500,1353111179
heycat55,93,2012-11-16 19:13:08 -0500,1353111188
LydiRuth,84,2012-11-16 19:13:18 -0500,1353111198
annagarafalo,94,2012-11-16 19:13:28 -0500,1353111208
Brooklyn2Boston,89,2012-11-16 19:13:38 -0500,1353111218
Ssssssssssssssh,86,2012-11-16 19:13:47 -0500,1353111227
raineye,91,2012-11-16 19:13:57 -0500,1353111237
ParadeOFobjects,95,2012-11-16 19:14:06 -0500,1353111246
sealoha,73,2012-11-16 19:14:16 -0500,1353111256
sexykitten721,82,2012-11-16 19:14:25 -0500,1353111265
sbfeiscs,80,2012-11-16 19:14:35 -0500,1353111275
mdvt,93,2012-11-16 19:14:45 -0500,1353111285
alliy_grrr,74,2012-11-16 19:14:54 -0500,1353111294
Odyssey-Blue,86,2012-11-16 19:15:04 -0500,1353111304
LizMcBoston,91,2012-11-16 19:15:13 -0500,1353111313
linesandcolor,85,2012-11-16 19:15:23 -0500,1353111323
Sarbear521,79,2012-11-16 19:15:32 -0500,1353111332
mizunooto,79,2012-11-16 19:15:42 -0500,1353111342
sweetlainy,80,2012-11-16 19:15:51 -0500,1353111351
pepperdoll,81,2012-11-16 19:16:01 -0500,1353111361
